Celltype	GeneID	Gene	Peak	Entrezgene	Zscore	Specificity	Rank
CD19+ B Cells	p1@TCL1B	TCL1B	p1	9623	9.801964	5	2
CD19+ B Cells	p1@CD79A	CD79A	p1	973	16.08173	6	1
CD19+ B Cells	p1@FCRL2	FCRL2	p1	79368	15.32179	6	1
CD19+ B Cells	p1@RALGPS2	RALGPS2	p1	55103	14.53985	6	1
CD19+ B Cells	p2@CPNE5	CPNE5	p2	57699	14.379	6	1
CD19+ B Cells	p2@HTR3A	HTR3A	p2	3359	12.66723	6	1
CD19+ B Cells	p1@CD72	CD72	p1	971	12.05548	6	1
CD19+ B Cells	p1@CD40	CD40	p1	958	8.961206	6	2
CD19+ B Cells	p1@CLECL1	CLECL1	p1	160365	6.203515	6	2
CD19+ B Cells	p1@HLA-DRA	HLA-DRA	p1	3122	5.03172	6	3
CD19+ B Cells	p1@BLK	BLK	p1	640	15.45389	7	1
CD19+ B Cells	p1@HLA-DOB	HLA-DOB	p1	3112	15.23105	7	1
CD19+ B Cells	p1@CD22	CD22	p1	933	14.96726	7	1
CD19+ B Cells	p1@CXCR5	CXCR5	p1	643	14.79641	7	1
CD19+ B Cells	p1@CLEC17A	CLEC17A	p1	388512	14.35185	7	1
CD19+ B Cells	p3@LOC646626	LOC646626	p3	646626	14.33219	7	1
CD19+ B Cells	p1@CD19	CD19	p1	930	14.31234	7	1
CD19+ B Cells	p1@ZNF860	ZNF860	p1	344787	14.05719	7	1
CD19+ B Cells	p1@VPREB3	VPREB3	p1	29802	13.80103	7	1
CD19+ B Cells	p1@TNFRSF13C	TNFRSF13C	p1	115650	13.78917	7	1
CD19+ B Cells	p1@TLR10	TLR10	p1	81793	13.31736	7	1
CD19+ B Cells	p1@IGLL5	IGLL5	p1	100423062	13.06623	7	1
CD19+ B Cells	p1@ZBTB32	ZBTB32	p1	27033	11.38486	7	1
CD19+ B Cells	p4@TLK2	TLK2	p4	11011	11.35922	7	1
CD19+ B Cells	p1@WDFY4	WDFY4	p1	57705	8.220904	7	2
CD19+ B Cells	p1@POU2AF1	POU2AF1	p1	5450	7.84268	7	3
CD19+ B Cells	p1@LCN10	LCN10	p1	414332	7.713228	7	2
CD19+ B Cells	p1@HLA-DOA	HLA-DOA	p1	3111	7.594435	7	2
CD19+ B Cells	p2@RFX5	RFX5	p2	5993	6.811954	7	2
CD19+ B Cells	p1@CIITA	CIITA	p1	4261	6.585012	7	2
CD19+ B Cells	p1@FCRLA	FCRLA	p1	84824	14.06132	8	1
CD19+ B Cells	p2@P2RX5	P2RX5	p2	5026	13.71183	8	1
CD19+ B Cells	p1@LOC400958	LOC400958	p1	400958	12.15307	8	1
CD19+ B Cells	p2@PAX5	PAX5	p2	5079	11.72762	8	1
CD19+ B Cells	p1@BACH2	BACH2	p1	60468	11.28966	8	1
CD19+ B Cells	p1@LINC00494	LINC00494	p1	284749	11.05019	8	1
CD19+ B Cells	p1@TNFRSF13B	TNFRSF13B	p1	23495	10.17526	8	1
CD19+ B Cells	p1@FCRL5	FCRL5	p1	83416	9.792472	8	1
CD19+ B Cells	p1@SPIB	SPIB	p1	6689	8.771794	8	2
CD19+ B Cells	p1@C12orf74	C12orf74	p1	338809	6.508146	8	2
CD19+ B Cells	p5@FOXP1	FOXP1	p5	27086	5.715134	8	3
CD19+ B Cells	p1@TAPT1	TAPT1	p1	202018	5.565624	8	3
CD19+ B Cells	p1@CD74	CD74	p1	972	5.17249	8	3
CD19+ B Cells	p1@TNFRSF17	TNFRSF17	p1	608	13.82382	9	1
CD19+ B Cells	p2@PLEKHF2	PLEKHF2	p2	79666	12.58654	9	1
CD19+ B Cells	p1@COL19A1	COL19A1	p1	1310	12.12973	9	1
CD19+ B Cells	p1@CD180	CD180	p1	4064	10.60274	9	1
CD19+ B Cells	p2@FAM177B	FAM177B	p2	400823	10.45875	9	1
CD19+ B Cells	p1@BLNK	BLNK	p1	29760	9.503452	9	1
CD19+ B Cells	p1@HLA-DMB	HLA-DMB	p1	3109	7.257757	9	2
CD19+ B Cells	p1@PPAPDC1B	PPAPDC1B	p1	84513	5.802356	9	3
CD19+ B Cells	p1@STAP1	STAP1	p1	26228	14.49539	10	1
CD19+ B Cells	p3@DUS2L	DUS2L	p3	54920	13.54725	10	1
CD19+ B Cells	p1@SNX22	SNX22	p1	79856	10.95506	10	1
CD19+ B Cells	p1@CNR2	CNR2	p1	1269	10.58818	10	1
CD19+ B Cells	p1@MARCH1	Mar-01	p1	55016	9.159259	10	1
CD19+ B Cells	p1@USP6NL	USP6NL	p1	9712	8.338279	10	1
CD19+ B Cells	p1@SNX2	SNX2	p1	6643	7.434421	10	1
CD19+ B Cells	p1@PTPRCAP	PTPRCAP	p1	5790	6.785584	10	2
CD19+ B Cells	p1@DRAM2	DRAM2	p1	128338	5.915961	10	2
CD19+ B Cells	p1@LOC100129196	LOC100129196	p1	100129196	5.847172	10	3
CD19+ B Cells	p1@STX7	STX7	p1	8417	5.665618	10	2
CD19+ B Cells	p1@SMC6	SMC6	p1	79677	5.36844	10	1
CD34+ Progenitors	p1@KIAA0087	KIAA0087	p1	9808	16.58158	3	1
CD34+ Progenitors	p3@LCOR	LCOR	p3	84458	13.94894	5	1
CD34+ Progenitors	p1@DDIT3	DDIT3	p1	1649	6.99079	6	2
CD34+ Progenitors	p4@LOC284648	LOC284648	p4	284648	14.06837	7	1
CD34+ Progenitors	p4@ATP2C1	ATP2C1	p4	27032	11.16939	7	1
CD34+ Progenitors	p1@ATP8B4	ATP8B4	p1	79895	7.491415	7	2
CD34+ Progenitors	p1@ARL5B	ARL5B	p1	221079	6.497027	7	2
CD34+ Progenitors	p1@ANKRD28	ANKRD28	p1	23243	5.335924	7	3
CD34+ Progenitors	p2@FLJ31945	FLJ31945	p2	440137	5.307534	7	3
CD34+ Progenitors	p1@TRIM24	TRIM24	p1	8805	10.23937	8	1
CD34+ Progenitors	p2@FAM65C	FAM65C	p2	140876	7.084936	8	2
CD34+ Progenitors	p1@MED12L	MED12L	p1	116931	6.280856	8	2
CD34+ Progenitors	p1@SKIL	SKIL	p1	6498	9.28238	9	2
CD34+ Progenitors	p1@LOC643936	LOC643936	p1	643936	7.964703	9	1
CD34+ Progenitors	p2@MAFF	MAFF	p2	23764	8.12758	10	2
CD34+ Progenitors	p1@HSPA5	HSPA5	p1	3309	6.576071	10	2
CD34+ Progenitors	p1@SEPT7L	SEPT7L	p1	285961	6.013111	10	2
CD34+ Progenitors	p1@GRASP	GRASP	p1	160622	5.802759	10	2
CD34+ Progenitors	p2@CHST11	CHST11	p2	50515	5.63069	10	3
CD34+ Progenitors	p1@USP6NL	USP6NL	p1	9712	5.483031	10	2
CD34+ Progenitors	p4@IL21R	IL21R	p4	50615	5.288271	10	3
CD4+ T Cells	p1@P2RY8	P2RY8	p1	286530	17.23432	2	1
CD4+ T Cells	p1@SNORA16A	SNORA16A	p1	692073	7.562105	3	2
CD4+ T Cells	p1@SCARNA5	SCARNA5	p1	677775	12.95376	5	1
CD4+ T Cells	p1@SNORA8	SNORA8	p1	654320	5.628778	5	3
CD4+ T Cells	p1@JUN	JUN	p1	3725	6.197094	6	3
CD4+ T Cells	p3@HARBI1	HARBI1	p3	283254	5.391074	6	2
CD4+ T Cells	p1@RCAN3AS	RCAN3AS	p1	100750325	11.179	7	1
CD4+ T Cells	p2@FHIT	FHIT	p2	2272	7.271827	7	2
CD4+ T Cells	p1@LOC100128420	LOC100128420	p1	100128420	5.621614	7	2
CD4+ T Cells	p1@ICOS	ICOS	p1	29851	8.779122	8	2
CD4+ T Cells	p1@C14orf178	C14orf178	p1	283579	8.666351	8	2
CD4+ T Cells	p1@SMAD7	SMAD7	p1	4092	7.670634	8	3
CD4+ T Cells	p2@CAGE1	CAGE1	p2	285782	6.627162	8	3
CD4+ T Cells	p1@LOC100288869	LOC100288869	p1	100288869	6.586069	8	3
CD4+ T Cells	p2@PHOSPHO2	PHOSPHO2	p2	493911	5.769135	8	3
CD4+ T Cells	p1@NDNL2	NDNL2	p1	56160	5.391064	8	2
CD4+ T Cells	p1@RMRP	RMRP	p1	6023	10.15681	9	1
CD4+ T Cells	p1@SNORD89	SNORD89	p1	692205	9.244857	9	2
CD4+ T Cells	p5@HAUS3	HAUS3	p5	79441	8.690339	9	1
CD4+ T Cells	p1@FLJ43663	FLJ43663	p1	378805	8.254818	9	2
CD4+ T Cells	p2@PASK	PASK	p2	23178	7.955201	9	2
CD4+ T Cells	p1@FLT3LG	FLT3LG	p1	2323	7.727442	9	2
CD4+ T Cells	p1@SNORA65	SNORA65	p1	26783	7.217269	9	2
CD4+ T Cells	p2@LOC730961	LOC730961	p2	730961	6.897348	9	2
CD4+ T Cells	p1@PIK3IP1	PIK3IP1	p1	113791	5.978764	9	3
CD4+ T Cells	p2@BTBD9	BTBD9	p2	114781	10.08047	10	1
CD4+ T Cells	p1@PBX4	PBX4	p1	80714	9.535178	10	1
CD4+ T Cells	p1@SNORD35B	SNORD35B	p1	84546	8.656119	10	2
CD4+ T Cells	p2@FBLN7	FBLN7	p2	129804	7.328779	10	2
CD4+ T Cells	p1@PER1	PER1	p1	5187	7.081023	10	2
CD4+ T Cells	p1@C3orf71	C3orf71	p1	646450	5.569503	10	2
CD4+ T Cells	p1@ATG16L1	ATG16L1	p1	55054	5.108536	10	1
CD4+ T Cells	p1@SNORA53	SNORA53	p1	677832	11.42995	11	1
CD4+ T Cells	p1@CD6	CD6	p1	923	9.0545	11	1
CD4+ T Cells	p1@CD5	CD5	p1	921	8.892069	11	1
CD4+ T Cells	p1@HERPUD2	HERPUD2	p1	64224	7.58042	11	1
CD4+ T Cells	p1@KCNA3	KCNA3	p1	3738	6.755338	11	2
CD4+ T Cells	p1@SNORD17	SNORD17	p1	692086	6.182503	11	3
CD4+ T Cells	p1@JMY	JMY	p1	133746	5.677278	11	1
CD4+ T Cells	p1@ZNF329	ZNF329	p1	79673	5.625999	11	3
CD4+ T Cells	p1@ZNF335	ZNF335	p1	63925	5.055424	11	2
CD4+ T Cells	p4@AXDND1	AXDND1	p4	126859	9.998909	12	1
CD4+ T Cells	p1@LOC441461	LOC441461	p1	441461	8.141433	12	1
CD4+ T Cells	p1@TNFRSF25	TNFRSF25	p1	8718	7.085657	12	2
CD4+ T Cells	p1@RORA	RORA	p1	6095	6.974787	12	1
CD4+ T Cells	p1@EML4	EML4	p1	27436	6.939098	12	2
CD4+ T Cells	p3@CNST	CNST	p3	163882	6.680636	12	3
CD4+ T Cells	p1@ATXN7	ATXN7	p1	6314	6.015309	12	3
CD4+ T Cells	p1@SCARNA12	SCARNA12	p1	677777	6.014079	12	2
CD4+ T Cells	p1@POLR3E	POLR3E	p1	55718	5.814788	12	2
CD4+ T Cells	p1@CCNL1	CCNL1	p1	57018	5.744499	12	3
CD4+ T Cells	p1@TNFRSF4	TNFRSF4	p1	7293	5.697706	12	3
CD4+ T Cells	p1@ZBTB1	ZBTB1	p1	22890	5.298912	12	3
CD4+ T Cells	p1@TBCC	TBCC	p1	6903	5.242103	12	3
CD4+ T Cells	p1@WHAMM	WHAMM	p1	123720	10.39385	13	1
CD4+ T Cells	p1@CDC14A	CDC14A	p1	8556	8.936302	13	1
CD4+ T Cells	p1@BCL11B	BCL11B	p1	64919	8.83917	13	1
CD4+ T Cells	p1@NBPF8,p1@NBPF9	NBPF8,p1	p1	400818	8.709516	13	1
CD4+ T Cells	p2@NR1D2	NR1D2	p2	9975	8.426259	13	2
CD4+ T Cells	p1@RNF125	RNF125	p1	54941	8.082467	13	1
CD4+ T Cells	p1@ZFP36L2	ZFP36L2	p1	678	8.060947	13	1
CD4+ T Cells	p3@TOE1	TOE1	p3	114034	7.205727	13	2
CD4+ T Cells	p1@UMODL1	UMODL1	p1	89766	7.197476	13	1
CD4+ T Cells	p1@SNHG1	SNHG1	p1	23642	7.048009	13	1
CD4+ T Cells	p1@RHOH	RHOH	p1	399	6.879351	13	1
CD4+ T Cells	p1@HECA	HECA	p1	51696	6.413399	13	2
CD4+ T Cells	p1@KIF20B	KIF20B	p1	9585	6.083755	13	1
CD4+ T Cells	p2@RFX3	RFX3	p2	5991	6.035774	13	3
CD4+ T Cells	p2@ZBTB25	ZBTB25	p2	7597	5.683776	13	3
CD4+ T Cells	p1@MIR29B1	MIR29B1	p1	407024	5.434758	13	3
CD4+ T Cells	p1@JOSD1	JOSD1	p1	9929	5.348113	13	2
CD4+ T Cells	p1@EIF1AD	EIF1AD	p1	84285	5.176934	13	1
CD4+ T Cells	p1@SNORA12	SNORA12	p1	677800	8.90361	14	1
CD4+ T Cells	p1@PTGER4	PTGER4	p1	5734	8.552321	14	1
CD4+ T Cells	p1@ZC3HAV1	ZC3HAV1	p1	56829	7.645882	14	1
CD4+ T Cells	p1@ARL4C	ARL4C	p1	10123	6.541339	14	2
CD4+ T Cells	p1@DOCK10	DOCK10	p1	55619	6.093362	14	2
CD4+ T Cells	p1@USP3	USP3	p1	9960	5.87252	14	1
CD4+ T Cells	p1@YPEL5	YPEL5	p1	51646	5.70694	14	2
CD4+ T Cells	p1@NR4A2	NR4A2	p1	4929	5.358667	14	3
CD4+ T Cells	p1@PAPD5	PAPD5	p1	64282	5.330902	14	1
CD4+ T Cells	p1@BCAS2	BCAS2	p1	10286	5.10692	14	1
CD4+ T Cells	p3@SMG6	SMG6	p3	23293	7.341553	15	1
CD4+ T Cells	p1@USP36	USP36	p1	57602	7.166695	15	1
CD4+ T Cells	p1@KBTBD2	KBTBD2	p1	25948	7.128466	15	1
CD4+ T Cells	p1@JUNB	JUNB	p1	3726	6.668738	15	2
CD4+ T Cells	p1@SPOCK2	SPOCK2	p1	9806	6.368336	15	1
CD4+ T Cells	p1@CDK13	CDK13	p1	8621	6.259788	15	2
CD4+ T Cells	p1@LTB	LTB	p1	4050	6.222155	15	2
CD4+ T Cells	p1@SRSF7	SRSF7	p1	6432	6.158684	15	1
CD4+ T Cells	p1@BTG1	BTG1	p1	694	6.122673	15	1
CD4+ T Cells	p1@ITPKB	ITPKB	p1	3707	6.115304	15	2
CD4+ T Cells	p3@ZNF767	ZNF767	p3	79970	5.806795	15	2
CD4+ T Cells	p1@LOC154761	LOC154761	p1	154761	5.55944	15	3
CD4+ T Cells	p4@FLJ13224	FLJ13224	p4	79857	5.527056	15	3
CD4+ T Cells	p1@ZNF295	ZNF295	p1	49854	5.229335	15	2
CD4+ T Cells	p1@PBXIP1	PBXIP1	p1	57326	5.063904	15	1
CD4+ T Cells	p2@SMEK1	SMEK1	p2	55671	5.051074	15	3
CD4+CD25-CD45RA- memory conventional T cells	p1@GZMK	GZMK	p1	3003	10.66182	4	1
CD4+CD25-CD45RA- memory conventional T cells	p3@CCR6	CCR6	p3	1235	5.818078	4	2
CD4+CD25-CD45RA- memory conventional T cells	p1@KLRB1	KLRB1	p1	3820	8.655553	5	2
CD4+CD25-CD45RA- memory conventional T cells	p3@LOC100129186	LOC100129186	p3	100129186	11.06236	6	1
CD4+CD25-CD45RA- memory conventional T cells	p1@LOC100128420	LOC100128420	p1	100128420	13.15043	7	1
CD4+CD25-CD45RA- memory conventional T cells	p1@CD28	CD28	p1	940	9.105553	7	1
CD4+CD25-CD45RA- memory conventional T cells	p1@GPR25	GPR25	p1	2848	7.161156	7	3
CD4+CD25-CD45RA- memory conventional T cells	p1@MDS2	MDS2	p1	259283	5.055509	7	3
CD4+CD25-CD45RA- memory conventional T cells	p1@CD40LG	CD40LG	p1	959	11.46826	8	1
CD4+CD25-CD45RA- memory conventional T cells	p2@PHOSPHO2	PHOSPHO2	p2	493911	10.70172	8	1
CD4+CD25-CD45RA- memory conventional T cells	p1@C14orf178	C14orf178	p1	283579	9.086833	8	1
CD4+CD25-CD45RA- memory conventional T cells	p1@ICOS	ICOS	p1	29851	8.594861	8	3
CD4+CD25-CD45RA- memory conventional T cells	p1@PYHIN1	PYHIN1	p1	149628	5.913747	8	3
CD4+CD25-CD45RA- memory conventional T cells	p1@IL23R	IL23R	p1	149233	5.096957	8	3
CD4+CD25-CD45RA- memory conventional T cells	p2@PASK	PASK	p2	23178	13.83824	9	1
CD4+CD25-CD45RA- memory conventional T cells	p1@MIR150	MIR150	p1	406942	11.49339	9	1
CD4+CD25-CD45RA- memory conventional T cells	p1@GPR15	GPR15	p1	2838	9.817114	9	1
CD4+CD25-CD45RA- memory conventional T cells	p1@CLEC2D	CLEC2D	p1	29121	9.643924	9	1
CD4+CD25-CD45RA- memory conventional T cells	p1@TRAT1	TRAT1	p1	50852	8.033739	9	2
CD4+CD25-CD45RA- memory conventional T cells	p1@LOC728445	LOC728445	p1	728445	7.433748	9	2
CD4+CD25-CD45RA- memory conventional T cells	p1@BCORP1	BCORP1	p1	286554	7.353988	9	2
CD4+CD25-CD45RA- memory conventional T cells	p1@CDKN1B	CDKN1B	p1	1027	6.784536	9	2
CD4+CD25-CD45RA- memory conventional T cells	p1@LOC100130231	LOC100130231	p1	100130231	6.086027	9	3
CD4+CD25-CD45RA- memory conventional T cells	p2@NOSIP	NOSIP	p2	51070	5.90897	9	2
CD4+CD25-CD45RA- memory conventional T cells	p1@FLJ43663	FLJ43663	p1	378805	5.437739	9	3
CD4+CD25-CD45RA- memory conventional T cells	p1@SNORD35B	SNORD35B	p1	84546	9.773046	10	1
CD4+CD25-CD45RA- memory conventional T cells	p2@ZNF890P	ZNF890P	p2	645700	9.22056	10	1
CD4+CD25-CD45RA- memory conventional T cells	p1@TC2N	TC2N	p1	123036	9.120414	10	1
CD4+CD25-CD45RA- memory conventional T cells	p1@EMBP1	EMBP1	p1	647121	9.073438	10	1
CD4+CD25-CD45RA- memory conventional T cells	p1@CD2	CD2	p1	914	8.583082	10	1
CD4+CD25-CD45RA- memory conventional T cells	p1@SIRPG	SIRPG	p1	55423	8.25329	10	1
CD4+CD25-CD45RA- memory conventional T cells	p1@CXorf40A	CXorf40A	p1	91966	6.969574	10	2
CD4+CD25-CD45RA- memory conventional T cells	p2@LOC374443	LOC374443	p2	374443	6.433082	10	3
CD4+CD25-CD45RA- memory conventional T cells	p1@GPR171	GPR171	p1	29909	6.343353	10	3
CD4+CD25-CD45RA+ naive conventional T cells	p2@TBC1D4	TBC1D4	p2	9882	5.480127	5	3
CD4+CD25-CD45RA+ naive conventional T cells	p1@THEMIS	THEMIS	p1	387357	5.255063	5	3
CD4+CD25-CD45RA+ naive conventional T cells	p3@LOC100129186	LOC100129186	p3	100129186	7.803696	6	3
CD4+CD25-CD45RA+ naive conventional T cells	p1@OR1F2P	OR1F2P	p1	26184	6.667721	6	3
CD4+CD25-CD45RA+ naive conventional T cells	p2@FHIT	FHIT	p2	2272	14.17404	7	1
CD4+CD25-CD45RA+ naive conventional T cells	p2@OXNAD1	OXNAD1	p2	92106	13.82603	7	1
CD4+CD25-CD45RA+ naive conventional T cells	p1@MDS2	MDS2	p1	259283	13.36529	7	1
CD4+CD25-CD45RA+ naive conventional T cells	p2@LDLRAP1	LDLRAP1	p2	26119	12.9669	7	1
CD4+CD25-CD45RA+ naive conventional T cells	p2@RCAN3	RCAN3	p2	11123	9.23131	7	1
CD4+CD25-CD45RA+ naive conventional T cells	p1@RCAN3AS	RCAN3AS	p1	100750325	9.078382	7	2
CD4+CD25-CD45RA+ naive conventional T cells	p1@CD28	CD28	p1	940	6.2501	7	3
CD4+CD25-CD45RA+ naive conventional T cells	p1@EDAR	EDAR	p1	10913	15.50056	8	1
CD4+CD25-CD45RA+ naive conventional T cells	p1@CD40LG	CD40LG	p1	959	10.04368	8	2
CD4+CD25-CD45RA+ naive conventional T cells	p1@BACH2	BACH2	p1	60468	7.931378	8	2
CD4+CD25-CD45RA+ naive conventional T cells	p1@C14orf178	C14orf178	p1	283579	7.872107	8	3
CD4+CD25-CD45RA+ naive conventional T cells	p1@LEPROTL1	LEPROTL1	p1	23484	7.817711	8	2
CD4+CD25-CD45RA+ naive conventional T cells	p8@COMMD3	COMMD3	p8	23412	7.537572	8	2
CD4+CD25-CD45RA+ naive conventional T cells	p5@FOXP1	FOXP1	p5	27086	7.361303	8	2
CD4+CD25-CD45RA+ naive conventional T cells	p2@PHOSPHO2	PHOSPHO2	p2	493911	6.368948	8	2
CD4+CD25-CD45RA+ naive conventional T cells	p1@LOC285965	LOC285965	p1	285965	6.357734	8	3
CD4+CD25-CD45RA+ naive conventional T cells	p2@NOSIP	NOSIP	p2	51070	13.42762	9	1
CD4+CD25-CD45RA+ naive conventional T cells	p1@BCORP1	BCORP1	p1	286554	12.60699	9	1
CD4+CD25-CD45RA+ naive conventional T cells	p1@LOC100130231	LOC100130231	p1	100130231	9.452108	9	1
CD4+CD25-CD45RA+ naive conventional T cells	p1@TRAT1	TRAT1	p1	50852	8.945815	9	1
CD4+CD25-CD45RA+ naive conventional T cells	p1@MIR150	MIR150	p1	406942	8.708233	9	2
CD4+CD25-CD45RA+ naive conventional T cells	p1@FLT3LG	FLT3LG	p1	2323	8.694668	9	1
CD4+CD25-CD45RA+ naive conventional T cells	p1@PIK3IP1	PIK3IP1	p1	113791	7.992379	9	2
CD4+CD25-CD45RA+ naive conventional T cells	p1@CLEC2D	CLEC2D	p1	29121	7.257884	9	2
CD4+CD25-CD45RA+ naive conventional T cells	p1@GIMAP7	GIMAP7	p1	168537	6.275202	9	2
CD4+CD25-CD45RA+ naive conventional T cells	p1@THEM4	THEM4	p1	117145	5.567978	9	3
CD4+CD25-CD45RA+ naive conventional T cells	p1@ZNF101	ZNF101	p1	94039	5.262047	9	2
CD4+CD25-CD45RA+ naive conventional T cells	p3@FAM113B	FAM113B	p3	91523	12.68834	10	1
CD4+CD25-CD45RA+ naive conventional T cells	p1@ANKRD55	ANKRD55	p1	79722	12.4832	10	1
CD4+CD25-CD45RA+ naive conventional T cells	p1@TXK	TXK	p1	7294	9.838262	10	2
CD4+CD25-CD45RA+ naive conventional T cells	p1@LOC100131662	LOC100131662	p1	100131662	8.165135	10	2
CD4+CD25-CD45RA+ naive conventional T cells	p2@LOC374443	LOC374443	p2	374443	7.968869	10	2
CD4+CD25-CD45RA+ naive conventional T cells	p1@TC2N	TC2N	p1	123036	7.430327	10	2
CD4+CD25-CD45RA+ naive conventional T cells	p1@SIRPG	SIRPG	p1	55423	6.944488	10	3
CD4+CD25-CD45RA+ naive conventional T cells	p1@MTERFD2	MTERFD2	p1	130916	6.912056	10	1
CD4+CD25-CD45RA+ naive conventional T cells	p1@LOC100129196	LOC100129196	p1	100129196	6.601727	10	2
CD4+CD25-CD45RA+ naive conventional T cells	p1@C5orf39	C5orf39	p1	389289	6.264124	10	3
CD4+CD25-CD45RA+ naive conventional T cells	p2@FBLN7	FBLN7	p2	129804	6.205225	10	3
CD4+CD25-CD45RA+ naive conventional T cells	p1@BTN3A3	BTN3A3	p1	10384	5.5776	10	2
CD4+CD25-CD45RA+ naive conventional T cells	p1@CXorf40A	CXorf40A	p1	91966	5.534404	10	3
CD4+CD25-CD45RA+ naive conventional T cells	p1@SNORD104	SNORD104	p1	692227	5.426432	10	3
CD4+CD25-CD45RA+ naive conventional T cells	p1@RPL11	RPL11	p1	6135	5.278756	10	2
CD4+CD25-CD45RA+ naive conventional T cells	p2@BTBD9	BTBD9	p2	114781	5.090445	10	3
CD4+CD25+CD45RA- memory regulatory T cells	p1@C15orf53	C15orf53	p1	400359	17.60483	1	1
CD4+CD25+CD45RA- memory regulatory T cells	p1@FOXP3	FOXP3	p1	50943	14.85342	2	1
CD4+CD25+CD45RA- memory regulatory T cells	p2@IL2RA	IL2RA	p2	3559	13.95258	2	1
CD4+CD25+CD45RA- memory regulatory T cells	p1@CCR8	CCR8	p1	1237	16.50673	3	1
CD4+CD25+CD45RA- memory regulatory T cells	p1@CCR4	CCR4	p1	1233	15.88189	3	1
CD4+CD25+CD45RA- memory regulatory T cells	p1@CTLA4	CTLA4	p1	1493	15.70386	3	1
CD4+CD25+CD45RA- memory regulatory T cells	p3@CCR6	CCR6	p3	1235	15.38178	4	1
CD4+CD25+CD45RA- memory regulatory T cells	p2@TBC1D4	TBC1D4	p2	9882	11.80784	5	1
CD4+CD25+CD45RA- memory regulatory T cells	p1@CCR10	CCR10	p1	2826	9.126469	6	2
CD4+CD25+CD45RA- memory regulatory T cells	p1@OR1F2P	OR1F2P	p1	26184	9.063374	6	2
CD4+CD25+CD45RA- memory regulatory T cells	p1@CXCR6	CXCR6	p1	10663	5.144599	6	2
CD4+CD25+CD45RA- memory regulatory T cells	p2@STAM	STAM	p2	8027	13.17407	7	1
CD4+CD25+CD45RA- memory regulatory T cells	p1@GPR25	GPR25	p1	2848	12.18576	7	1
CD4+CD25+CD45RA- memory regulatory T cells	p1@ZBTB32	ZBTB32	p1	27033	10.5073	7	2
CD4+CD25+CD45RA- memory regulatory T cells	p1@CD28	CD28	p1	940	8.967211	7	2
CD4+CD25+CD45RA- memory regulatory T cells	p2@RCAN3	RCAN3	p2	11123	7.111187	7	3
CD4+CD25+CD45RA- memory regulatory T cells	p1@TIGIT	TIGIT	p1	201633	13.93061	8	1
CD4+CD25+CD45RA- memory regulatory T cells	p1@ICOS	ICOS	p1	29851	10.3152	8	1
CD4+CD25+CD45RA- memory regulatory T cells	p1@PYHIN1	PYHIN1	p1	149628	8.333719	8	2
CD4+CD25+CD45RA- memory regulatory T cells	p1@PMAIP1	PMAIP1	p1	5366	6.626	8	2
CD4+CD25+CD45RA- memory regulatory T cells	p1@LEPROTL1	LEPROTL1	p1	23484	5.522992	8	3
CD4+CD25+CD45RA- memory regulatory T cells	p1@THEM4	THEM4	p1	117145	9.315961	9	1
CD4+CD25+CD45RA- memory regulatory T cells	p1@CDKN1B	CDKN1B	p1	1027	8.102445	9	1
CD4+CD25+CD45RA- memory regulatory T cells	p1@GPR15	GPR15	p1	2838	7.99872	9	2
CD4+CD25+CD45RA- memory regulatory T cells	p5@HAUS3	HAUS3	p5	79441	7.201659	9	3
CD4+CD25+CD45RA- memory regulatory T cells	p1@ZNF101	ZNF101	p1	94039	5.206866	9	3
CD4+CD25+CD45RA- memory regulatory T cells	p1@TNFRSF18	TNFRSF18	p1	8784	9.539224	10	1
CD4+CD25+CD45RA- memory regulatory T cells	p1@LAIR2	LAIR2	p1	3904	8.462674	10	2
CD4+CD25+CD45RA- memory regulatory T cells	p1@EMBP1	EMBP1	p1	647121	8.237686	10	2
CD4+CD25+CD45RA- memory regulatory T cells	p1@SIRPG	SIRPG	p1	55423	7.99724	10	2
CD4+CD25+CD45RA- memory regulatory T cells	p1@CD2	CD2	p1	914	7.17499	10	2
CD4+CD25+CD45RA- memory regulatory T cells	p1@PTPRCAP	PTPRCAP	p1	5790	6.515006	10	3
CD4+CD25+CD45RA+ naive regulatory T cells	p1@LOC286442	LOC286442	p1	286442	17.24241	2	1
CD4+CD25+CD45RA+ naive regulatory T cells	p2@IL2RA	IL2RA	p2	3559	10.12383	2	2
CD4+CD25+CD45RA+ naive regulatory T cells	p1@FOXP3	FOXP3	p1	50943	9.494096	2	2
CD4+CD25+CD45RA+ naive regulatory T cells	p1@CTLA4	CTLA4	p1	1493	7.480235	3	2
CD4+CD25+CD45RA+ naive regulatory T cells	p2@TBC1D4	TBC1D4	p2	9882	8.122119	5	2
CD4+CD25+CD45RA+ naive regulatory T cells	p1@DOC2GP	DOC2GP	p1	390213	10.95144	6	2
CD4+CD25+CD45RA+ naive regulatory T cells	p1@OR1F2P	OR1F2P	p1	26184	10.17334	6	1
CD4+CD25+CD45RA+ naive regulatory T cells	p3@LOC100129186	LOC100129186	p3	100129186	9.032231	6	2
CD4+CD25+CD45RA+ naive regulatory T cells	p1@GTSCR1	GTSCR1	p1	220158	15.95986	7	1
CD4+CD25+CD45RA+ naive regulatory T cells	p2@RCAN3	RCAN3	p2	11123	9.034714	7	2
