Id	Pathway	Gene
hsa04213	Longevity regulating pathway - multiple species	5567
hsa04213	Longevity regulating pathway - multiple species	5568
hsa04213	Longevity regulating pathway - multiple species	5571
hsa04213	Longevity regulating pathway - multiple species	57521
hsa04213	Longevity regulating pathway - multiple species	6198
hsa04213	Longevity regulating pathway - multiple species	6199
hsa04213	Longevity regulating pathway - multiple species	6647
hsa04213	Longevity regulating pathway - multiple species	6648
hsa04213	Longevity regulating pathway - multiple species	81570
hsa04213	Longevity regulating pathway - multiple species	84335
hsa04213	Longevity regulating pathway - multiple species	847
hsa04213	Longevity regulating pathway - multiple species	8471
hsa04213	Longevity regulating pathway - multiple species	8503
hsa04213	Longevity regulating pathway - multiple species	8660
hsa04213	Longevity regulating pathway - multiple species	9474
hsa04215	Apoptosis - multiple species	10018
hsa04215	Apoptosis - multiple species	27113
hsa04215	Apoptosis - multiple species	27429
hsa04215	Apoptosis - multiple species	317
hsa04215	Apoptosis - multiple species	329
hsa04215	Apoptosis - multiple species	330
hsa04215	Apoptosis - multiple species	331
hsa04215	Apoptosis - multiple species	332
hsa04215	Apoptosis - multiple species	441925
hsa04215	Apoptosis - multiple species	4804
hsa04215	Apoptosis - multiple species	5366
hsa04215	Apoptosis - multiple species	5414
hsa04215	Apoptosis - multiple species	54205
hsa04215	Apoptosis - multiple species	5599
hsa04215	Apoptosis - multiple species	5601
hsa04215	Apoptosis - multiple species	5602
hsa04215	Apoptosis - multiple species	56616
hsa04215	Apoptosis - multiple species	57448
hsa04215	Apoptosis - multiple species	578
hsa04215	Apoptosis - multiple species	581
hsa04215	Apoptosis - multiple species	596
hsa04215	Apoptosis - multiple species	598
hsa04215	Apoptosis - multiple species	637
hsa04215	Apoptosis - multiple species	666
hsa04215	Apoptosis - multiple species	7132
hsa04215	Apoptosis - multiple species	79444
hsa04215	Apoptosis - multiple species	836
hsa04215	Apoptosis - multiple species	840
hsa04215	Apoptosis - multiple species	841
hsa04215	Apoptosis - multiple species	842
hsa04215	Apoptosis - multiple species	8678
hsa04215	Apoptosis - multiple species	8772
hsa04216	Ferroptosis	10162
hsa04216	Ferroptosis	10533
hsa04216	Ferroptosis	112483
hsa04216	Ferroptosis	1356
hsa04216	Ferroptosis	1536
hsa04216	Ferroptosis	2180
hsa04216	Ferroptosis	2181
hsa04216	Ferroptosis	2182
hsa04216	Ferroptosis	23305
hsa04216	Ferroptosis	23516
hsa04216	Ferroptosis	23657
hsa04216	Ferroptosis	246
hsa04216	Ferroptosis	2495
hsa04216	Ferroptosis	2512
hsa04216	Ferroptosis	2729
hsa04216	Ferroptosis	2730
hsa04216	Ferroptosis	2879
hsa04216	Ferroptosis	2937
hsa04216	Ferroptosis	30061
hsa04216	Ferroptosis	3162
hsa04216	Ferroptosis	440738
hsa04216	Ferroptosis	4891
hsa04216	Ferroptosis	5093
hsa04216	Ferroptosis	5094
hsa04216	Ferroptosis	51703
hsa04216	Ferroptosis	55240
hsa04216	Ferroptosis	5621
hsa04216	Ferroptosis	6303
hsa04216	Ferroptosis	64116
hsa04216	Ferroptosis	643246
hsa04216	Ferroptosis	6520
hsa04216	Ferroptosis	7018
hsa04216	Ferroptosis	7037
hsa04216	Ferroptosis	7157
hsa04216	Ferroptosis	7417
hsa04216	Ferroptosis	7419
hsa04216	Ferroptosis	8031
hsa04216	Ferroptosis	81631
hsa04216	Ferroptosis	84557
hsa04216	Ferroptosis	94033
hsa04216	Ferroptosis	9474
hsa04217	Necroptosis	100137049
hsa04217	Necroptosis	100526767
hsa04217	Necroptosis	10059
hsa04217	Necroptosis	10379
hsa04217	Necroptosis	10616
hsa04217	Necroptosis	11035
hsa04217	Necroptosis	11124
hsa04217	Necroptosis	114548
hsa04217	Necroptosis	123745
hsa04217	Necroptosis	124044
hsa04217	Necroptosis	128866
hsa04217	Necroptosis	142
hsa04217	Necroptosis	148022
hsa04217	Necroptosis	1536
hsa04217	Necroptosis	1540
hsa04217	Necroptosis	192111
hsa04217	Necroptosis	197259
hsa04217	Necroptosis	221613
hsa04217	Necroptosis	246
hsa04217	Necroptosis	2495
hsa04217	Necroptosis	2512
hsa04217	Necroptosis	255189
hsa04217	Necroptosis	25978
hsa04217	Necroptosis	27005
hsa04217	Necroptosis	27183
hsa04217	Necroptosis	27243
hsa04217	Necroptosis	2746
hsa04217	Necroptosis	2747
hsa04217	Necroptosis	2752
hsa04217	Necroptosis	283748
hsa04217	Necroptosis	29082
hsa04217	Necroptosis	291
hsa04217	Necroptosis	29108
hsa04217	Necroptosis	292
hsa04217	Necroptosis	293
hsa04217	Necroptosis	3012
hsa04217	Necroptosis	3013
hsa04217	Necroptosis	3014
hsa04217	Necroptosis	3015
hsa04217	Necroptosis	3146
hsa04217	Necroptosis	317772
hsa04217	Necroptosis	329
hsa04217	Necroptosis	330
hsa04217	Necroptosis	331
hsa04217	Necroptosis	3320
hsa04217	Necroptosis	3326
hsa04217	Necroptosis	3439
hsa04217	Necroptosis	3440
hsa04217	Necroptosis	3441
hsa04217	Necroptosis	3442
hsa04217	Necroptosis	3443
hsa04217	Necroptosis	3444
hsa04217	Necroptosis	3445
hsa04217	Necroptosis	3446
hsa04217	Necroptosis	3447
hsa04217	Necroptosis	3448
hsa04217	Necroptosis	3449
hsa04217	Necroptosis	3451
hsa04217	Necroptosis	3452
hsa04217	Necroptosis	3454
hsa04217	Necroptosis	3455
hsa04217	Necroptosis	3456
hsa04217	Necroptosis	3458
hsa04217	Necroptosis	3459
hsa04217	Necroptosis	3460
hsa04217	Necroptosis	353376
hsa04217	Necroptosis	355
hsa04217	Necroptosis	3552
hsa04217	Necroptosis	3553
hsa04217	Necroptosis	356
hsa04217	Necroptosis	3716
hsa04217	Necroptosis	3717
hsa04217	Necroptosis	3718
hsa04217	Necroptosis	474381
hsa04217	Necroptosis	474382
hsa04217	Necroptosis	5119
hsa04217	Necroptosis	51510
hsa04217	Necroptosis	51652
hsa04217	Necroptosis	5321
hsa04217	Necroptosis	5478
hsa04217	Necroptosis	5481
hsa04217	Necroptosis	54822
hsa04217	Necroptosis	55072
hsa04217	Necroptosis	55506
hsa04217	Necroptosis	55766
hsa04217	Necroptosis	5599
hsa04217	Necroptosis	5601
hsa04217	Necroptosis	5602
hsa04217	Necroptosis	5610
hsa04217	Necroptosis	57132
hsa04217	Necroptosis	581
hsa04217	Necroptosis	5834
hsa04217	Necroptosis	5836
hsa04217	Necroptosis	5837
hsa04217	Necroptosis	596
hsa04217	Necroptosis	637
hsa04217	Necroptosis	6609
hsa04217	Necroptosis	6772
hsa04217	Necroptosis	6773
hsa04217	Necroptosis	6774
hsa04217	Necroptosis	6775
hsa04217	Necroptosis	6776
hsa04217	Necroptosis	6777
hsa04217	Necroptosis	6778
hsa04217	Necroptosis	7098
hsa04217	Necroptosis	7099
hsa04217	Necroptosis	7124
hsa04217	Necroptosis	7128
hsa04217	Necroptosis	7132
hsa04217	Necroptosis	7186
hsa04217	Necroptosis	7188
hsa04217	Necroptosis	723790
hsa04217	Necroptosis	7297
hsa04217	Necroptosis	7416
hsa04217	Necroptosis	7417
hsa04217	Necroptosis	7419
hsa04217	Necroptosis	79643
hsa04217	Necroptosis	81030
hsa04217	Necroptosis	815
hsa04217	Necroptosis	816
hsa04217	Necroptosis	817
hsa04217	Necroptosis	818
hsa04217	Necroptosis	81858
hsa04217	Necroptosis	823
hsa04217	Necroptosis	824
hsa04217	Necroptosis	8329
hsa04217	Necroptosis	8330
hsa04217	Necroptosis	8331
hsa04217	Necroptosis	8332
hsa04217	Necroptosis	8334
hsa04217	Necroptosis	8335
hsa04217	Necroptosis	8336
hsa04217	Necroptosis	8337
hsa04217	Necroptosis	8338
hsa04217	Necroptosis	834
hsa04217	Necroptosis	83447
hsa04217	Necroptosis	83740
hsa04217	Necroptosis	841
hsa04217	Necroptosis	85235
hsa04217	Necroptosis	8605
hsa04217	Necroptosis	8681
hsa04217	Necroptosis	8717
hsa04217	Necroptosis	8737
hsa04217	Necroptosis	8743
hsa04217	Necroptosis	8772
hsa04217	Necroptosis	8795
hsa04217	Necroptosis	8797
hsa04217	Necroptosis	8837
hsa04217	Necroptosis	8878
hsa04217	Necroptosis	8969
hsa04217	Necroptosis	90865
hsa04217	Necroptosis	9131
hsa04217	Necroptosis	91782
hsa04217	Necroptosis	92421
hsa04217	Necroptosis	92815
hsa04217	Necroptosis	94239
hsa04217	Necroptosis	9525
hsa04217	Necroptosis	9555
hsa04217	Necroptosis	9825
hsa04218	Cellular senescence	10000
hsa04218	Cellular senescence	10111
hsa04218	Cellular senescence	10114
hsa04218	Cellular senescence	1017
hsa04218	Cellular senescence	1019
hsa04218	Cellular senescence	1021
hsa04218	Cellular senescence	1026
hsa04218	Cellular senescence	1029
hsa04218	Cellular senescence	1030
hsa04218	Cellular senescence	10758
hsa04218	Cellular senescence	10912
hsa04218	Cellular senescence	1111
hsa04218	Cellular senescence	11200
hsa04218	Cellular senescence	132660
hsa04218	Cellular senescence	1432
hsa04218	Cellular senescence	144715
hsa04218	Cellular senescence	147746
hsa04218	Cellular senescence	163688
hsa04218	Cellular senescence	1647
hsa04218	Cellular senescence	1869
hsa04218	Cellular senescence	1870
hsa04218	Cellular senescence	1871
hsa04218	Cellular senescence	1874
hsa04218	Cellular senescence	1875
hsa04218	Cellular senescence	1978
hsa04218	Cellular senescence	204851
hsa04218	Cellular senescence	207
hsa04218	Cellular senescence	208
hsa04218	Cellular senescence	2113
hsa04218	Cellular senescence	22800
hsa04218	Cellular senescence	22808
hsa04218	Cellular senescence	2305
hsa04218	Cellular senescence	2308
hsa04218	Cellular senescence	2309
hsa04218	Cellular senescence	23291
hsa04218	Cellular senescence	23411
hsa04218	Cellular senescence	2475
hsa04218	Cellular senescence	2626
hsa04218	Cellular senescence	286826
hsa04218	Cellular senescence	28996
hsa04218	Cellular senescence	291
hsa04218	Cellular senescence	292
hsa04218	Cellular senescence	293
hsa04218	Cellular senescence	3105
hsa04218	Cellular senescence	3106
hsa04218	Cellular senescence	3107
hsa04218	Cellular senescence	3133
hsa04218	Cellular senescence	3134
hsa04218	Cellular senescence	3135
hsa04218	Cellular senescence	3265
hsa04218	Cellular senescence	3364
hsa04218	Cellular senescence	3486
hsa04218	Cellular senescence	3552
hsa04218	Cellular senescence	3569
hsa04218	Cellular senescence	3576
hsa04218	Cellular senescence	3708
hsa04218	Cellular senescence	3709
hsa04218	Cellular senescence	3710
hsa04218	Cellular senescence	3805
hsa04218	Cellular senescence	3845
hsa04218	Cellular senescence	4087
hsa04218	Cellular senescence	4088
hsa04218	Cellular senescence	4193
hsa04218	Cellular senescence	4361
hsa04218	Cellular senescence	4605
hsa04218	Cellular senescence	4609
hsa04218	Cellular senescence	4616
hsa04218	Cellular senescence	4683
hsa04218	Cellular senescence	472
hsa04218	Cellular senescence	4772
hsa04218	Cellular senescence	4773
hsa04218	Cellular senescence	4775
hsa04218	Cellular senescence	4776
hsa04218	Cellular senescence	4790
hsa04218	Cellular senescence	4893
hsa04218	Cellular senescence	5054
hsa04218	Cellular senescence	51806
hsa04218	Cellular senescence	5290
hsa04218	Cellular senescence	5291
hsa04218	Cellular senescence	5293
hsa04218	Cellular senescence	5295
hsa04218	Cellular senescence	5296
hsa04218	Cellular senescence	545
hsa04218	Cellular senescence	5481
hsa04218	Cellular senescence	54822
hsa04218	Cellular senescence	5499
hsa04218	Cellular senescence	5500
hsa04218	Cellular senescence	5501
hsa04218	Cellular senescence	5530
hsa04218	Cellular senescence	5532
hsa04218	Cellular senescence	5533
hsa04218	Cellular senescence	5534
hsa04218	Cellular senescence	5535
hsa04218	Cellular senescence	5594
hsa04218	Cellular senescence	5595
hsa04218	Cellular senescence	55957
hsa04218	Cellular senescence	5600
hsa04218	Cellular senescence	5603
hsa04218	Cellular senescence	5604
hsa04218	Cellular senescence	5605
hsa04218	Cellular senescence	5606
hsa04218	Cellular senescence	5608
hsa04218	Cellular senescence	5728
hsa04218	Cellular senescence	5810
hsa04218	Cellular senescence	5883
hsa04218	Cellular senescence	5894
hsa04218	Cellular senescence	5925
hsa04218	Cellular senescence	5928
hsa04218	Cellular senescence	5933
hsa04218	Cellular senescence	5934
hsa04218	Cellular senescence	59341
hsa04218	Cellular senescence	595
hsa04218	Cellular senescence	5970
hsa04218	Cellular senescence	6009
hsa04218	Cellular senescence	6237
hsa04218	Cellular senescence	6300
hsa04218	Cellular senescence	677
hsa04218	Cellular senescence	678
hsa04218	Cellular senescence	7040
hsa04218	Cellular senescence	7042
hsa04218	Cellular senescence	7043
hsa04218	Cellular senescence	7046
hsa04218	Cellular senescence	7048
hsa04218	Cellular senescence	7157
hsa04218	Cellular senescence	7248
hsa04218	Cellular senescence	7249
hsa04218	Cellular senescence	7416
hsa04218	Cellular senescence	7417
hsa04218	Cellular senescence	7419
hsa04218	Cellular senescence	776
hsa04218	Cellular senescence	801
hsa04218	Cellular senescence	805
hsa04218	Cellular senescence	808
hsa04218	Cellular senescence	810
hsa04218	Cellular senescence	823
hsa04218	Cellular senescence	824
hsa04218	Cellular senescence	83447
hsa04218	Cellular senescence	83593
hsa04218	Cellular senescence	8503
hsa04218	Cellular senescence	85417
hsa04218	Cellular senescence	8878
hsa04218	Cellular senescence	890
hsa04218	Cellular senescence	8900
hsa04218	Cellular senescence	891
hsa04218	Cellular senescence	894
hsa04218	Cellular senescence	8945
hsa04218	Cellular senescence	896
hsa04218	Cellular senescence	898
hsa04218	Cellular senescence	90550
hsa04218	Cellular senescence	9133
hsa04218	Cellular senescence	9134
hsa04218	Cellular senescence	91750
hsa04218	Cellular senescence	91860
hsa04218	Cellular senescence	9261
hsa04218	Cellular senescence	983
hsa04218	Cellular senescence	993
hsa04260	Cardiac muscle contraction	10345
hsa04260	Cardiac muscle contraction	10368
hsa04260	Cardiac muscle contraction	10369
hsa04260	Cardiac muscle contraction	10479
hsa04260	Cardiac muscle contraction	10975
hsa04260	Cardiac muscle contraction	125965
hsa04260	Cardiac muscle contraction	1327
hsa04260	Cardiac muscle contraction	1329
hsa04260	Cardiac muscle contraction	1337
hsa04260	Cardiac muscle contraction	1339
hsa04260	Cardiac muscle contraction	1340
hsa04260	Cardiac muscle contraction	1345
hsa04260	Cardiac muscle contraction	1346
hsa04260	Cardiac muscle contraction	1347
hsa04260	Cardiac muscle contraction	1349
hsa04260	Cardiac muscle contraction	1350
hsa04260	Cardiac muscle contraction	1351
hsa04260	Cardiac muscle contraction	1537
hsa04260	Cardiac muscle contraction	170712
hsa04260	Cardiac muscle contraction	23439
hsa04260	Cardiac muscle contraction	27089
hsa04260	Cardiac muscle contraction	27091
hsa04260	Cardiac muscle contraction	27092
hsa04260	Cardiac muscle contraction	29796
hsa04260	Cardiac muscle contraction	3270
hsa04260	Cardiac muscle contraction	341947
hsa04260	Cardiac muscle contraction	440567
hsa04260	Cardiac muscle contraction	444
hsa04260	Cardiac muscle contraction	4512
hsa04260	Cardiac muscle contraction	4513
hsa04260	Cardiac muscle contraction	4514
hsa04260	Cardiac muscle contraction	4519
hsa04260	Cardiac muscle contraction	4624
hsa04260	Cardiac muscle contraction	4625
hsa04260	Cardiac muscle contraction	4633
hsa04260	Cardiac muscle contraction	4634
hsa04260	Cardiac muscle contraction	4635
hsa04260	Cardiac muscle contraction	476
hsa04260	Cardiac muscle contraction	477
hsa04260	Cardiac muscle contraction	478
hsa04260	Cardiac muscle contraction	480
hsa04260	Cardiac muscle contraction	481
hsa04260	Cardiac muscle contraction	482
hsa04260	Cardiac muscle contraction	483
hsa04260	Cardiac muscle contraction	486
hsa04260	Cardiac muscle contraction	487
hsa04260	Cardiac muscle contraction	488
hsa04260	Cardiac muscle contraction	489
hsa04260	Cardiac muscle contraction	55799
hsa04260	Cardiac muscle contraction	59283
hsa04260	Cardiac muscle contraction	59284
hsa04260	Cardiac muscle contraction	59285
hsa04260	Cardiac muscle contraction	6262
hsa04260	Cardiac muscle contraction	6543
hsa04260	Cardiac muscle contraction	6546
hsa04260	Cardiac muscle contraction	6547
hsa04260	Cardiac muscle contraction	6548
hsa04260	Cardiac muscle contraction	70
hsa04260	Cardiac muscle contraction	7134
hsa04260	Cardiac muscle contraction	7137
hsa04260	Cardiac muscle contraction	7139
hsa04260	Cardiac muscle contraction	7168
hsa04260	Cardiac muscle contraction	7169
hsa04260	Cardiac muscle contraction	7170
hsa04260	Cardiac muscle contraction	7171
hsa04260	Cardiac muscle contraction	7381
hsa04260	Cardiac muscle contraction	7384
hsa04260	Cardiac muscle contraction	7385
hsa04260	Cardiac muscle contraction	7386
hsa04260	Cardiac muscle contraction	7388
hsa04260	Cardiac muscle contraction	775
hsa04260	Cardiac muscle contraction	776
hsa04260	Cardiac muscle contraction	778
hsa04260	Cardiac muscle contraction	779
hsa04260	Cardiac muscle contraction	781
hsa04260	Cardiac muscle contraction	782
hsa04260	Cardiac muscle contraction	783
hsa04260	Cardiac muscle contraction	784
hsa04260	Cardiac muscle contraction	785
hsa04260	Cardiac muscle contraction	786
hsa04260	Cardiac muscle contraction	845
hsa04260	Cardiac muscle contraction	84679
hsa04260	Cardiac muscle contraction	84701
hsa04260	Cardiac muscle contraction	9167
hsa04260	Cardiac muscle contraction	9254
hsa04260	Cardiac muscle contraction	93589
hsa04260	Cardiac muscle contraction	9377
hsa04261	Adrenergic signaling in cardiomyocytes	10000
hsa04261	Adrenergic signaling in cardiomyocytes	102723475
hsa04261	Adrenergic signaling in cardiomyocytes	10368
hsa04261	Adrenergic signaling in cardiomyocytes	10369
hsa04261	Adrenergic signaling in cardiomyocytes	10411
hsa04261	Adrenergic signaling in cardiomyocytes	10488
hsa04261	Adrenergic signaling in cardiomyocytes	107
hsa04261	Adrenergic signaling in cardiomyocytes	108
hsa04261	Adrenergic signaling in cardiomyocytes	109
hsa04261	Adrenergic signaling in cardiomyocytes	11069
hsa04261	Adrenergic signaling in cardiomyocytes	111
hsa04261	Adrenergic signaling in cardiomyocytes	112
hsa04261	Adrenergic signaling in cardiomyocytes	113
hsa04261	Adrenergic signaling in cardiomyocytes	114
hsa04261	Adrenergic signaling in cardiomyocytes	115
hsa04261	Adrenergic signaling in cardiomyocytes	1385
hsa04261	Adrenergic signaling in cardiomyocytes	1386
hsa04261	Adrenergic signaling in cardiomyocytes	1388
hsa04261	Adrenergic signaling in cardiomyocytes	1390
hsa04261	Adrenergic signaling in cardiomyocytes	1432
hsa04261	Adrenergic signaling in cardiomyocytes	146
hsa04261	Adrenergic signaling in cardiomyocytes	146850
hsa04261	Adrenergic signaling in cardiomyocytes	147
hsa04261	Adrenergic signaling in cardiomyocytes	148
hsa04261	Adrenergic signaling in cardiomyocytes	148327
hsa04261	Adrenergic signaling in cardiomyocytes	153
hsa04261	Adrenergic signaling in cardiomyocytes	154
hsa04261	Adrenergic signaling in cardiomyocytes	163688
hsa04261	Adrenergic signaling in cardiomyocytes	183
hsa04261	Adrenergic signaling in cardiomyocytes	185
hsa04261	Adrenergic signaling in cardiomyocytes	186
hsa04261	Adrenergic signaling in cardiomyocytes	196883
hsa04261	Adrenergic signaling in cardiomyocytes	207
hsa04261	Adrenergic signaling in cardiomyocytes	208
hsa04261	Adrenergic signaling in cardiomyocytes	23236
hsa04261	Adrenergic signaling in cardiomyocytes	23439
hsa04261	Adrenergic signaling in cardiomyocytes	23533
hsa04261	Adrenergic signaling in cardiomyocytes	27091
hsa04261	Adrenergic signaling in cardiomyocytes	27092
hsa04261	Adrenergic signaling in cardiomyocytes	2770
hsa04261	Adrenergic signaling in cardiomyocytes	2771
hsa04261	Adrenergic signaling in cardiomyocytes	2773
hsa04261	Adrenergic signaling in cardiomyocytes	2776
hsa04261	Adrenergic signaling in cardiomyocytes	2778
hsa04261	Adrenergic signaling in cardiomyocytes	28227
hsa04261	Adrenergic signaling in cardiomyocytes	3753
hsa04261	Adrenergic signaling in cardiomyocytes	3784
hsa04261	Adrenergic signaling in cardiomyocytes	4624
hsa04261	Adrenergic signaling in cardiomyocytes	4625
hsa04261	Adrenergic signaling in cardiomyocytes	4633
hsa04261	Adrenergic signaling in cardiomyocytes	4634
hsa04261	Adrenergic signaling in cardiomyocytes	4635
hsa04261	Adrenergic signaling in cardiomyocytes	468
hsa04261	Adrenergic signaling in cardiomyocytes	476
hsa04261	Adrenergic signaling in cardiomyocytes	477
